#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:metazoa_alignment" name="distribution">
#            <parameter id="gammaShape.s:metazoa_alignment" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="kappa.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Plankina-Grantia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Plankina-Grantia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Grantia_compressa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Plakina_jani" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:metazoa_alignment" shape="@gammaShape.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:metazoa_alignment" kappa="@kappa.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@metazoa_alignment" id="empiricalFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.metazoa_alignment	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Plankina-Grantia))	mrca.age(Plankina-Grantia)	clockRate
937000	-75013.35914804428	-74952.28760823137	-61.071539812907034	-74952.28760823137	11.251916820429114	119.52974790479597	1.0	0.6940653931011539	2.1985800284807837	-52.73764384664935	0.18329500143190666	-0.4762209401038797	5.646142975582544	0.1412604403001069
937200	-75014.91084994047	-74954.66843495403	-60.24241498643534	-74954.66843495403	10.81233699560531	112.09094911066342	1.0	0.7034138091287704	2.2059454660263995	-51.49376072097095	0.18329500143190666	-0.8787369378398586	5.428622023002666	0.15033904888607286
937400	-75014.10095733119	-74954.17325246635	-59.92770486483813	-74954.17325246635	9.574176929292342	108.27497293659802	1.0	0.7034138091287704	2.2059454660263995	-50.61821287903474	0.22153105322254427	-1.2502599978216353	5.284294528043516	0.15033904888607286
937600	-75013.69936968977	-74952.60531672569	-61.094052964074464	-74952.60531672569	10.226687494029289	110.08775955973049	1.0	0.7034138091287704	2.2059454660263995	-51.28595383509203	0.2428410253874149	-1.6570934373260293	5.1540383919227475	0.15033904888607286
937800	-75015.19907537111	-74954.48171157857	-60.71736379255152	-74954.48171157857	10.134807376609318	108.32978757250349	1.0	0.7034138091287704	2.2059454660263995	-50.8341170126641	0.1969171354690427	-1.9417013927405176	5.073741385979113	0.15033904888607286
938000	-75015.22732094303	-74952.05445366264	-63.172867280386605	-74952.05445366264	12.264179452292417	132.45787878761345	1.0	0.7034138091287704	2.2059454660263995	-54.99470941218278	0.1969171354690427	-0.23661248105693228	6.073556537480379	0.12084892628372076
938200	-75019.06501408866	-74955.88871060533	-63.176303483320844	-74955.88871060533	12.451527103850488	128.71865063775417	1.0	0.7034138091287704	2.2059454660263995	-54.83354001837555	0.22445424030244787	-0.2704325806345914	5.850599149952445	0.12802791490252585
938400	-75020.60482377262	-74955.3068403835	-65.29798338911858	-74955.3068403835	14.701330406612117	146.3182625847649	1.0	0.7111990578810308	2.2391306422755393	-57.03594187168793	0.1451200912073315	-0.6046717647605224	6.435247292993187	0.11069449323775735
938600	-75025.03257685514	-74958.34712927944	-66.68544757569268	-74958.34712927944	14.98995343498248	150.52442583472177	1.0	0.7111990578810308	2.2391306422755393	-57.79072849550356	0.12789499789233114	-1.363592217158792	6.754254885471107	0.11069449323775735
938800	-75023.08347244823	-74960.30459161894	-62.77888082927929	-74960.30459161894	11.992686848473216	126.75659221233731	1.0	0.7111990578810308	2.2391306422755393	-55.00493451998696	0.12789499789233114	-0.24281944626200277	6.09227159264171	0.13052645975974608
939000	-75019.89658531784	-74957.84556041307	-62.05102490477054	-74957.84556041307	12.160616842855365	125.74454993370128	1.0	0.7111990578810308	2.2391306422755393	-53.79249847755155	0.2095157627801119	-0.23422215456920592	6.064926119260582	0.13052645975974608
939200	-75027.70591201217	-74961.24830346022	-66.45760855194688	-74961.24830346022	13.562155442798403	146.74820493200775	1.0	0.7111990578810308	2.2391306422755393	-57.62934614945376	0.11886236708290876	-1.3703146824169408	6.756479784849606	0.11148624226945357
939400	-75022.34086373654	-74956.8406738823	-65.50018985423976	-74956.8406738823	14.070377132019424	145.58553838544205	1.0	0.7111990578810308	2.2391306422755393	-57.19565841605454	0.12976849406881788	-0.758874794343467	6.516276787052614	0.11148624226945357
939600	-75017.5419671891	-74955.4726450867	-62.06932210240071	-74955.4726450867	11.150013137663093	121.16336830662323	1.0	0.7111990578810308	2.2391306422755393	-53.52940826551631	0.24154062874659318	-0.3734810607001136	5.728255903417033	0.14410132024546726
939800	-75030.73621112907	-74964.46006067708	-66.27615045198284	-74964.46006067708	13.630851024696259	148.12804259429612	1.0	0.7111990578810308	2.2391306422755393	-57.870355310239525	0.1183121531469315	-0.9524830794598472	6.602781770964882	0.11364334097590202
940000	-75016.16270056329	-74955.06521165904	-61.097488904260466	-74955.06521165904	11.61985802141258	121.09662345204545	1.0	0.7037098508596062	2.193520553245074	-53.14199499461927	0.15999005178670075	-0.22603632263548218	6.011067293950076	0.13418935467991297
940200	-75023.31465402743	-74961.77171587832	-61.54293814911628	-74961.77171587832	9.980366190902803	115.90737047030301	1.0	0.7037098508596062	2.193520553245074	-52.74460844537332	0.26083799517985357	-0.5804721871505569	5.578881943805642	0.14096881954535348
940400	-75020.14990360668	-74954.14615664117	-66.00374696551435	-74954.14615664117	14.453622842832656	147.06338895205693	1.0	0.7065367539739812	2.177000863984184	-57.13833415625395	0.17703462731955602	-1.0384823938236731	6.637452367310274	0.11344598586201926
940600	-75022.88594893678	-74960.77822556655	-62.10772337022713	-74960.77822556655	11.844520356495984	126.15091519506336	1.0	0.7065367539739812	2.177000863984184	-53.91511536257756	0.17703462731955602	-0.36567759221282503	5.735532384243271	0.1335512927463704
940800	-75021.56775418033	-74956.22267483927	-65.34507934106566	-74956.22267483927	14.004578643703534	142.59790700275434	1.0	0.7065367539739812	2.177000863984184	-56.52232391777985	0.13738937300842757	-1.2491374414664818	6.715313249150942	0.1150755136121918
941000	-75020.69508600431	-74959.77297667351	-60.92210933080124	-74959.77297667351	11.451481770967941	118.72776501348501	1.0	0.7065367539739812	2.177000863984184	-52.959202470573075	0.15525459866488886	-0.2671459524223404	5.856203964279934	0.14020734826579195
941200	-75020.365136785	-74959.42850011682	-60.93663666817943	-74959.42850011682	11.146111395247392	117.57071818179435	1.0	0.7219897823585306	2.183113834691485	-52.38278751482133	0.21260740472595518	-0.5261032243516053	5.612500405350613	0.14175763122272408
941400	-75021.30738918428	-74958.81206465366	-62.495324530626085	-74958.81206465366	11.643714622989027	117.39505994268144	1.0	0.7129119716387489	2.2015007007820753	-54.4694068613534	0.12019117757641179	-0.5699025826012746	5.5852041285423955	0.14124672181291203
941600	-75022.79273648621	-74960.18209160141	-62.61064488480603	-74960.18209160141	10.701904973763888	119.92214734191533	1.0	0.7129119716387489	2.336873067382957	-54.72324966337514	0.12019117757641179	-0.3786192481839724	5.723569271299983	0.13434298034181152
941800	-75019.50548112683	-74958.82996217204	-60.67551895479384	-74958.82996217204	10.198548100703643	107.68823404623377	1.0	0.7129119716387489	2.336873067382957	-50.65474005672555	0.20534282999368625	-1.9768560682465757	5.064301139361106	0.15765947632862182
942000	-75020.20069182171	-74958.328681049	-61.872010772707384	-74958.328681049	11.87744239869863	124.77624412142073	1.0	0.7225812493885942	2.312109541652513	-53.60118610104895	0.20534282999368625	-0.22681884054021362	5.977334079596383	0.1294951881779275
942200	-75014.81185190688	-74954.46678959974	-60.34506230714325	-74954.46678959974	10.827499529561237	114.40728335405993	1.0	0.7137897454525804	2.2812926205862754	-51.81631867463536	0.1858595767953697	-0.6051092786423624	5.564501477615805	0.1427036893812269
942400	-75015.13586172821	-74953.79779901289	-61.338062715320305	-74953.79779901289	11.263021630847273	117.83232000685774	1.0	0.7137897454525804	2.2812926205862754	-53.154829981468026	0.14777272054400342	-0.4887231545469855	5.637417732161198	0.1427036893812269
942600	-75020.8740237088	-74952.35665566874	-68.51736804006168	-74952.35665566874	14.046919781624215	150.34151326817388	1.0	0.7137897454525804	2.2812926205862754	-57.57372331112013	0.12790003979539524	-3.393436997597271	7.25850022744387	0.11007045295825882
942800	-75009.12467498517	-74948.33414169303	-60.79053329213085	-74948.33414169303	10.976661507030922	114.68779098979299	1.0	0.6979907086754555	2.2746713977284534	-51.88909507227917	0.19750578833733728	-0.9354534615051582	5.404323028453999	0.14672933064494725
943000	-75013.65380830581	-74951.04185314495	-62.61195516085965	-74951.04185314495	10.33120933384577	111.23399577942656	1.0	0.6979907086754555	2.2746713977284534	-53.93030818706844	0.11885267913935339	-1.2231161416037986	5.2938396821687475	0.14451437863995534
943200	-75024.17922562579	-74956.89461912167	-67.28460650412252	-74956.89461912167	13.845198775862812	145.1650256023404	1.0	0.7070488251148027	2.2909442343348534	-57.48001529634241	0.11590289384480253	-2.3557801970597207	7.031985669574678	0.11172684826539192
943400	-75015.85906800849	-74953.99425672246	-61.86481128602736	-74953.99425672246	12.024854886246267	125.02996378501757	1.0	0.7110056065116608	2.3388339353212486	-53.66770557065175	0.17845234643167454	-0.29457729100061936	5.814546584884651	0.13630158168279669
943600	-75013.96278160109	-74952.55706438399	-61.40571721710484	-74952.55706438399	11.646374527289812	123.19892877728137	1.0	0.7110056065116608	2.3388339353212486	-53.27127929229451	0.17845234643167454	-0.23190950043534556	5.944691104736136	0.13630158168279669
943800	-75016.96348113661	-74956.64281622016	-60.32066491645257	-74956.64281622016	11.331478165801764	116.31032539627446	1.0	0.7134638080488499	2.2908672323821055	-52.12303531969623	0.17845234643167454	-0.3112336745971955	5.793309020573625	0.14491724488197177
944000	-75017.82999658598	-74957.05002595371	-60.77997063226656	-74957.05002595371	10.973128304365183	114.8382882011415	1.0	0.7134638080488499	2.2908672323821055	-52.763351425638575	0.14503445117405647	-0.33739964237883446	5.763770990631858	0.14491724488197177
944200	-75026.64696388076	-74962.21688728608	-64.43007659468276	-74962.21688728608	13.193333624769574	138.0816275374739	1.0	0.7197394079982589	2.308601827132517	-55.74774502047903	0.14586270007937194	-0.9842604672392775	6.615820231315337	0.11480412420566412
944400	-75014.95974876547	-74952.3272081042	-62.632540661274106	-74952.3272081042	12.559339105520628	127.547043908946	1.0	0.7197394079982589	2.308601827132517	-54.75408344534409	0.13805787750594703	-0.23533169039885812	5.930933590819666	0.1307440304246776
944600	-75016.38978044543	-74954.47972987339	-61.91005057204549	-74954.47972987339	11.212315323050174	123.45872041831375	1.0	0.7177982941468025	2.3656149452112007	-53.9836359992962	0.14315931675992985	-0.2269404159988766	5.976030609580663	0.133538651877396
944800	-75022.53372250454	-74958.95498156015	-63.57874094438853	-74958.95498156015	12.47876245370558	134.61999882785156	1.0	0.7087013910935872	2.346659676299698	-55.1252850579783	0.15611176134316607	-0.6838471342530027	6.4785685852666655	0.1182446385141056
945000	-75021.17999482609	-74958.27396347513	-62.90603135095933	-74958.27396347513	12.321786730717534	130.8682477823493	1.0	0.697656512965609	2.3061075317147575	-54.65617759016923	0.1983783719075028	-0.2675777621377769	6.144544819161825	0.12938213477045626
945200	-75024.63306027338	-74958.43041804525	-66.20264222813633	-74958.43041804525	14.559819714103012	146.87288526845995	1.0	0.697656512965609	2.3061075317147575	-56.90126231911362	0.14988065671623038	-1.5992088920808478	6.828678930417602	0.11584902247962883
945400	-75025.08785940586	-74959.93550044486	-65.15235896100583	-74959.93550044486	12.7882842477524	138.81048818083895	1.0	0.7105765761464509	2.2618995155773236	-56.78338232005982	0.1181347425456341	-0.9088919434898294	6.584423044910578	0.11946881694099999
945600	-75017.49956765321	-74953.1490672715	-64.3505003817124	-74953.1490672715	13.04273177605688	138.62397170591086	1.0	0.7147180573175421	2.3108855049256176	-55.73372891463143	0.15364185878227318	-0.8709216988087383	6.567948213380415	0.11944238352184287
945800	-75020.3456875626	-74955.63032253963	-64.71536502297316	-74955.63032253963	12.913837454128037	138.35650011596778	1.0	0.7147180573175421	2.3108855049256176	-56.18099904450237	0.2066941895084537	-0.49214372007778057	6.364933122251909	0.11944238352184287
946000	-75026.25015251548	-74956.4334089238	-69.81674359167904	-74956.4334089238	14.166010705991896	154.4361949492656	1.0	0.7247407027058497	2.3450162316835903	-59.69730106121238	0.22043463457868814	-1.9896806415924284	6.939119078963818	0.10318172389440347
946200	-75020.30423626248	-74958.08505442382	-62.21918183865963	-74958.08505442382	11.656816761792944	117.86854823010114	1.0	0.7066413133380801	2.283133864938359	-52.75843361822349	0.22043463457868814	-1.3730720534103167	5.242609512614005	0.14498458836724676
946400	-75019.79546057007	-74957.0091154685	-62.786345101557345	-74957.0091154685	12.313032488779417	123.06099204505013	1.0	0.7066413133380801	2.283133864938359	-54.93705037931374	0.12277984850472382	-0.34633930869344853	5.75449240739977	0.13486085259479294
946600	-75031.02590369974	-74965.81856922696	-65.20733447278658	-74965.81856922696	13.289253808464295	144.30462494847131	1.0	0.7066413133380801	2.283133864938359	-56.81831690239494	0.17929707334335893	-0.5077331350978527	6.375460905057454	0.1137791010157906
946800	-75024.0581610226	-74960.36170220627	-63.6964588163435	-74960.36170220627	12.29853103600409	132.11254021701768	1.0	0.7016448406455001	2.3153277556855225	-55.376313183996636	0.2200831909548785	-0.22655862466363713	6.019586628332995	0.12298002467063444
947000	-75022.47304756666	-74955.86236716749	-66.61068039917305	-74955.86236716749	13.378498776019946	135.33346258145076	1.0	0.7016448406455001	2.3201297041090774	-57.73878279394748	0.2747019367662475	-0.5549361747036496	6.405675253163736	0.12298002467063444
947200	-75023.68776281513	-74958.81612021719	-64.8716425979331	-74958.81612021719	12.818727256693801	137.99621157029966	1.0	0.7008241915759865	2.3738788019799877	-56.41542649805425	0.2164820149288872	-0.3573259264063742	6.256451334332312	0.12245500638308847
947400	-75017.78539743066	-74954.97076644267	-62.814630987994796	-74954.97076644267	11.889982106008581	128.53466281094143	1.0	0.6924494770071709	2.351012226854842	-54.502516571600545	0.2164820149288872	-0.23040901949446413	6.048050321797761	0.12941674663829225
947600	-75018.9822836847	-74956.72324865725	-62.25903502745465	-74956.72324865725	11.795195456482627	126.90236369772306	1.0	0.6924494770071709	2.351012226854842	-54.016522625968705	0.19716930847629166	-0.2541775511579964	5.880865205516463	0.12679774242687472
947800	-75018.24172180738	-74957.71698167715	-60.52474013023145	-74957.71698167715	9.85890636960081	102.78016151990607	1.0	0.6852994967576151	2.3269164889133154	-49.69971054717689	0.24350189069078718	-2.642258502540597	4.9008032137292545	0.163221156132622
948000	-75017.99476911005	-74956.96251589048	-61.03225321957516	-74956.96251589048	11.316342647447895	116.13590128871299	1.0	0.6802063934068854	2.3450531056633843	-52.24054110521424	0.18306275627854585	-0.8920940811642641	5.422807342164015	0.1428441483817506
948200	-75022.67392313003	-74960.40042632606	-62.27349680397711	-74960.40042632606	11.495159501527924	122.7523485053242	1.0	0.6802063934068854	2.3450531056633843	-53.84849599512073	0.24702553364171673	-0.2259557937494178	5.9909324450734935	0.13672098391573956
948400	-75015.95336748062	-74954.39662116689	-61.556746313720424	-74954.39662116689	11.39452912628404	124.45689466282246	1.0	0.6802063934068854	2.3450531056633843	-53.41285479157262	0.18547314148300134	-0.23120310244580083	6.052018024765813	0.13672098391573956
948600	-75018.36439094633	-74955.44039300288	-62.92399794344582	-74955.44039300288	12.624958411471765	131.90602464061462	1.0	0.6802063934068854	2.3450531056633843	-54.757183810887284	0.18547314148300134	-0.2541257128565396	6.1190259639990625	0.12958795938330295
948800	-75018.14719077814	-74955.54957117871	-62.59761959943609	-74955.54957117871	11.602398771989277	129.6541735086479	1.0	0.6748951776591606	2.3495411731862954	-54.45004589720057	0.18547314148300134	-0.23846404193172094	5.92039884018749	0.13256933144778207
949000	-75020.50039661306	-74956.64123318394	-63.859163429117395	-74956.64123318394	13.735089401966285	134.95731389448588	1.0	0.6748951776591606	2.3495411731862954	-55.90274367702185	0.1297244235790228	-0.4045060426882418	6.298926989450195	0.13256933144778207
949200	-75014.70355315442	-74952.90184129322	-61.80171186121113	-74952.90184129322	11.286435120439117	119.32879061030415	1.0	0.6809880955573435	2.3225374612381913	-53.15309828786586	0.2418497237219949	-0.4786520171069705	5.64442956783343	0.13981574766682592
949400	-75015.68386875301	-74950.7709027338	-64.9129660192091	-74950.7709027338	12.831621579962693	134.52630499386578	1.0	0.6809880955573435	2.3225374612381913	-56.381924558337346	0.2418497237219949	-0.36107990463346273	6.260085132205529	0.12704511846799352
949600	-75017.79731670134	-74955.95929588057	-61.83802082076654	-74955.95929588057	12.44015501451847	125.0584924267374	1.0	0.6712837009698394	2.3108468010800935	-53.849133844522676	0.15920225622356637	-0.2509654192842782	5.887808051448531	0.13374800213208177
949800	-75023.10233460304	-74959.44765962672	-63.65467497631878	-74959.44765962672	12.327409487212552	134.0809666342258	1.0	0.6833140418397811	2.297793502331626	-54.87962495073131	0.1655493668989327	-0.9911026165268731	6.618591652013728	0.12067595732270679
950000	-75017.31498563862	-74954.35426049755	-62.96072514106827	-74954.35426049755	11.750709533293309	126.07265884920196	1.0	0.6833140418397811	2.297793502331626	-55.19880217685094	0.12197818165660927	-0.28314094898986125	6.169336346283268	0.1277177345985583
950200	-75024.05704990274	-74959.95076245266	-64.10628745007585	-74959.95076245266	12.814629859127272	134.01331245266155	1.0	0.6833140418397811	2.297793502331626	-56.03858606721985	0.12272013556632304	-0.5828604374882055	6.422533480829317	0.12568860071255508
950400	-75021.55077049923	-74958.99779836315	-62.55297213608696	-74958.99779836315	12.673638980654571	127.73409094596987	1.0	0.6833140418397811	2.297793502331626	-54.71375122986085	0.13942817094707524	-0.2268477731961174	5.977017174331797	0.13418245855000596
950600	-75021.15123134718	-74958.05173546805	-63.09949587913182	-74958.05173546805	12.117358405492395	128.5692742045922	1.0	0.6833140418397811	2.297793502331626	-54.62192072784005	0.22919808748903445	-0.3685722099514684	6.267189873785236	0.13418245855000596
950800	-75018.89873737142	-74956.69477261072	-62.20396476070299	-74956.69477261072	12.094834691869623	127.10984463873137	1.0	0.7125629331370739	2.297793502331626	-54.23701094663375	0.15118357588070547	-0.24445571193484614	6.096603207219323	0.13418245855000596
951000	-75020.85096032328	-74959.48937625284	-61.36158407044553	-74959.48937625284	11.339925830269616	118.42681693173635	1.0	0.7125629331370739	2.297793502331626	-52.6811811026685	0.22270123870941294	-0.570884380519848	5.58461281442784	0.13418245855000596
951200	-75021.55593143399	-74958.54386970968	-63.01206172431539	-74958.54386970968	12.531114352746975	128.8483536674428	1.0	0.7125629331370739	2.297793502331626	-54.655208730689836	0.22270123870941294	-0.24733440636837523	6.10378596659387	0.13418245855000596
951400	-75016.37151641115	-74954.9427470621	-61.42876934905291	-74954.9427470621	11.536573609402396	120.64085520136847	1.0	0.7125629331370739	2.297793502331626	-52.9512637248502	0.18675864286103666	-0.5438609986672215	5.601208296210607	0.13418245855000596
951600	-75025.40710170253	-74964.21007468103	-61.1970270214993	-74964.21007468103	9.538665482329417	103.1168124422861	1.0	0.7125629331370739	2.297793502331626	-51.14578530498473	0.15057957707124614	-2.332743352206545	4.9736102106017865	0.16230308009484337
951800	-75018.3228742856	-74958.0122281796	-60.31064610599927	-74958.0122281796	10.482069511615407	109.4691669845178	1.0	0.7291351728380789	2.2835035615896992	-50.88877889516355	0.21606879877020593	-1.3315420420149002	5.2564441213432	0.15037154629385507
952000	-75018.8781745556	-74956.4157542683	-62.4624202873146	-74956.4157542683	11.857655262411992	122.9121218541103	1.0	0.7291351728380789	2.2835035615896992	-54.66157948885075	0.1264613499473231	-0.24572971927498585	5.900154202316125	0.1360647987989595
952200	-75017.0862104817	-74954.56229319288	-62.5239172888222	-74954.56229319288	11.641451868995045	125.98783598727728	1.0	0.7291351728380789	2.2835035615896992	-54.13825805846509	0.22833804559254292	-0.24014670538869468	6.084721168381837	0.12828566323413737
952400	-75024.4080290081	-74960.8210944447	-63.586934563400675	-74960.8210944447	11.446456911916696	123.21811994287091	1.0	0.7233336202138796	2.2633801664852897	-55.873729404810504	0.10892895081430656	-0.32084395681336053	5.78199472005404	0.13089239114163098
952600	-75014.4661096037	-74953.24674058912	-61.21936901457499	-74953.24674058912	10.510842409115932	114.0761419231833	1.0	0.7282657078129655	2.2423509122031917	-52.50428799076672	0.15373584736916962	-0.9817599906605413	5.385195706742457	0.1426548381352602
952800	-75015.70971791662	-74954.42678005756	-61.28293785905008	-74954.42678005756	11.07150817981404	116.14025770239385	1.0	0.7282657078129655	2.2423509122031917	-52.21194240844908	0.19749084983521306	-1.087424718350071	5.343633728126839	0.137935846173974
953000	-75023.48394859054	-74956.21824685944	-67.26570173110233	-74956.21824685944	13.910938334210586	148.57673049322065	1.0	0.7282657078129655	2.2423509122031917	-57.75017148612048	0.19749084983521306	-1.5319595127309173	6.808136176670179	0.10990949724110141
953200	-75014.48166044023	-74953.74407433315	-60.73758610707685	-74953.74407433315	10.572298222514886	114.94512505580626	1.0	0.7325588996998769	2.2651321049272672	-52.16017012486655	0.1707743628931825	-0.725886736477951	5.49995231035769	0.1357129402354685
953400	-75021.06030492253	-74960.6718214895	-60.3884834330456	-74960.6718214895	9.696139543039004	101.93234631859252	1.0	0.7286028993294338	2.265923422126207	-49.61038638168403	0.20334345170817208	-2.7558039721268717	4.87527500706125	0.15889041513832927
953600	-75022.2476401569	-74959.09144181228	-63.15619834461886	-74959.09144181228	11.762473662016244	129.6089997658803	1.0	0.7286028993294338	2.265923422126207	-54.76109610307727	0.22188253019460752	-0.2856262060984981	6.172966547999564	0.12245986328579046
953800	-75022.23300253483	-74958.7601465909	-63.47285594394554	-74958.7601465909	12.450420623603788	127.71732796835326	1.0	0.7224342115024568	2.2395602530860717	-55.04963570290555	0.24632125465813923	-0.2258001767457262	5.997899511842593	0.12597492382603448
954000	-75024.35676463845	-74963.94381437199	-60.41295026645102	-74963.94381437199	10.794768928039321	117.21269453170382	1.0	0.7224342115024568	2.2395602530860717	-52.157832089004124	0.1935457871299177	-0.29863225287445777	5.809158573378668	0.13835519644382013
954200	-75022.2612612654	-74957.93701544526	-64.32424582014266	-74957.93701544526	12.349962115840242	132.74062204421503	1.0	0.7224342115024568	2.2395602530860717	-55.9365348489374	0.12052327220781052	-0.9044956437359251	6.5825393939860195	0.1250373282404346
954400	-75027.23497163272	-74966.54364455359	-60.691327079129984	-74966.54364455359	10.601626021842188	117.46460177055775	1.0	0.7299436961640386	2.262149049376113	-52.26648495560414	0.20100979879813344	-0.41421381855341277	5.693061516009571	0.1360610037384274
954600	-75028.6592203624	-74962.16098161167	-66.49823875073827	-74962.16098161167	13.70635024538131	142.82959595191159	1.0	0.7225085092283211	2.2443690701959476	-56.76262470826269	0.12653760810340686	-2.201789946577313	6.993981537537943	0.1123128877729865
954800	-75016.26377433198	-74956.31121416965	-59.952560162338315	-74956.31121416965	10.691435079265236	112.59341022415676	1.0	0.7142149770886355	2.258780421277632	-51.34135611276159	0.2163288917949709	-0.544230688035028	5.600976607584029	0.14339534651164637
955000	-75021.05008508629	-74955.00400840884	-66.0460766774513	-74955.00400840884	12.088193528285487	131.75019034524186	1.0	0.7142149770886355	2.258780421277632	-56.91013254460124	0.2813066603587177	-0.8065229435847995	6.538856006248456	0.12441363005346714
955200	-75017.26805034404	-74956.890116306	-60.37793403802421	-74956.890116306	10.739325860616614	111.59034098204506	1.0	0.7142149770886355	2.258780421277632	-51.45019686155788	0.1823347663056674	-1.0315823775539041	5.365259492032698	0.14969542102346417
955400	-75020.16802360884	-74956.63003384616	-63.53798976267949	-74956.63003384616	12.551131506158479	134.45177097359075	1.0	0.7142149770886355	2.258780421277632	-55.031601291033205	0.1823347663056674	-0.6102336727338518	6.438430336592442	0.12300386761784843
955600	-75014.95027764204	-74951.27295367369	-63.677323968356276	-74951.27295367369	12.39434683634671	134.72520408530212	1.0	0.7142149770886355	2.258780421277632	-55.04493830374801	0.1823347663056674	-0.7362308656958412	6.505192791442591	0.12300386761784843
955800	-75016.25587638404	-74954.8188852152	-61.43699116884271	-74954.8188852152	11.559541095841901	123.13422382250579	1.0	0.7142149770886355	2.258780421277632	-53.28012322760364	0.1823347663056674	-0.2607131423266519	5.867860320717196	0.1330151182580658
956000	-75018.46438646987	-74956.70130124025	-61.76308522962189	-74956.70130124025	11.251112216509627	122.71138094692738	1.0	0.7142149770886355	2.258780421277632	-53.814990120584866	0.14665392096612986	-0.2695270629682358	5.852122161356902	0.1330151182580658
956200	-75024.55530894831	-74961.84480163823	-62.710507310083045	-74961.84480163823	11.87767271467018	124.79172488771411	1.0	0.7142149770886355	2.258780421277632	-54.28190458269828	0.24102813373682555	-0.25359901302513876	5.882085496268671	0.1330151182580658
